onset	duration	trial_type
10.00	2.00	face15
13.00	2.00	face01
16.00	2.00	face14
19.00	2.00	face22
22.00	2.00	face16
25.00	2.00	face08
28.00	2.00	face23
31.00	2.00	face20
34.00	2.00	face14
37.00	2.00	face14
40.00	2.00	face08
43.00	2.00	face21
46.00	2.00	face20
49.00	2.00	face04
52.00	2.00	face01
55.00	2.00	face07
58.00	2.00	face12
61.00	2.00	face12
64.00	2.00	face08
67.00	2.00	face13
70.00	2.00	face09
73.00	2.00	face17
76.00	2.00	face06
79.00	2.00	face16
82.00	2.00	face07
85.00	2.00	face20
88.00	2.00	face03
91.00	2.00	face12
94.00	2.00	face21
97.00	2.00	face07
100.00	2.00	face09
103.00	2.00	face21
106.00	2.00	face09
109.00	2.00	face10
112.00	2.00	face21
115.00	2.00	face02
118.00	2.00	face05
121.00	2.00	face11
124.00	2.00	face10
127.00	2.00	face10
130.00	2.00	face23
133.00	2.00	face07
136.00	2.00	face19
139.00	2.00	face16
142.00	2.00	face22
145.00	2.00	face12
148.00	2.00	face13
151.00	2.00	face13
154.00	2.00	face03
157.00	2.00	face02
160.00	2.00	face15
163.00	2.00	face08
166.00	2.00	face24
169.00	2.00	face22
172.00	2.00	face13
175.00	2.00	face18
178.00	2.00	face11
181.00	2.00	face01
184.00	2.00	face22
187.00	2.00	face17
190.00	2.00	face05
193.00	2.00	face01
196.00	2.00	face13
199.00	2.00	face24
202.00	2.00	face23
205.00	2.00	face11
208.00	2.00	face06
211.00	2.00	face20
214.00	2.00	face07
217.00	2.00	face03
220.00	2.00	face19
223.00	2.00	face07
226.00	2.00	face18
229.00	2.00	face06
232.00	2.00	face01
235.00	2.00	face23
238.00	2.00	face02
241.00	2.00	face11
244.00	2.00	face16
247.00	2.00	face21
250.00	2.00	face18
253.00	2.00	face22
256.00	2.00	face10
259.00	2.00	face15
262.00	2.00	face09
265.00	2.00	face13
268.00	2.00	face04
271.00	2.00	face11
274.00	2.00	face23
277.00	2.00	face09
280.00	2.00	face04
283.00	2.00	face03
286.00	2.00	face15
289.00	2.00	face23
292.00	2.00	face17
295.00	2.00	face08
298.00	2.00	face06
301.00	2.00	face03
304.00	2.00	face04
307.00	2.00	face14
310.00	2.00	face07
313.00	2.00	face23
316.00	2.00	face12
319.00	2.00	face19
322.00	2.00	face02
325.00	2.00	face01
328.00	2.00	face20
331.00	2.00	face17
334.00	2.00	face03
337.00	2.00	face22
340.00	2.00	face18
343.00	2.00	face09
346.00	2.00	face15
349.00	2.00	face05
352.00	2.00	face21
355.00	2.00	face12
358.00	2.00	face16
361.00	2.00	face05
364.00	2.00	face02
367.00	2.00	face04
370.00	2.00	face04
373.00	2.00	face24
376.00	2.00	face06
379.00	2.00	face05
382.00	2.00	face05
385.00	2.00	face24
388.00	2.00	face02
391.00	2.00	face06
394.00	2.00	face19
397.00	2.00	face05
400.00	2.00	face10
403.00	2.00	face08
406.00	2.00	face20
409.00	2.00	face20
412.00	2.00	face10
415.00	2.00	face14
418.00	2.00	face02
421.00	2.00	face24
424.00	2.00	face15
427.00	2.00	face03
430.00	2.00	face18
433.00	2.00	face24
436.00	2.00	face24
439.00	2.00	face17
442.00	2.00	face19
445.00	2.00	face10
448.00	2.00	face19
451.00	2.00	face13
454.00	2.00	face17
457.00	2.00	face04
460.00	2.00	face16
463.00	2.00	face18
466.00	2.00	face18
469.00	2.00	face14
472.00	2.00	face21
475.00	2.00	face11
504.75	2.00	face15
507.75	2.00	face01
510.75	2.00	face14
513.75	2.00	face22
